MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalPorchSF,TotalBath,HouseAge,RemodAge,GarageAge,IsRemodeled,IsNew,HasPool,HasGarage,HasBsmt,HasFireplace,Has2ndFloor,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotalBath
5,1.5409627556327754,6.221213632878419,19.410835177738594,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,5,4,1960,1960,0.7304631471189668,0.0,8,8,0,5.859551208605442,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,12.303551331145187,1065.0,0.7304631471189668,4,0.7304631471189668,1.8203341036428238,12.303551331145187,0.0,0.0,12.303551331145187,0.0,0.0,1,1,3,0.7304631471189668,3,6,2.6025944687727294,0,0,5,14.141978564871918,1,2.0,461.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,6.07328940298831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,9,1,0.0,1.8203341036428238,14.380626889331491,0.0,1.5,47,47,4.6477085871174175,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.12608375857143,17.480652101487674,2.5234617464931466
13,1.5409627556327754,5.80273872401839,19.24878201088192,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,8,1.1943176378757765,1.1943176378757765,0.0,7,7,4,1995,1996,0.7304631471189668,0.0,6,6,1,4.003419248109408,1.5409627556327754,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,9.616086912297321,384.0,0.7304631471189668,4,0.7304631471189668,1.8203341036428238,11.521047611844585,11.031045151827067,0.0,13.25049937800808,0.0,0.0,2,1,3,0.7304631471189668,3,7,2.6025944687727294,1,3,3,14.175018034740056,3,2.0,400.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.020909424392293,6.02174235239564,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,11.147538247731708,7,3,2.6025944687727294,1.8203341036428238,13.953902545057643,6.02174235239564,2.5,14,13,3.340760310539713,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,20.941356580652347,19.999118925154917,3.6605788091363918
10,1.5409627556327754,7.0378181972974625,21.828458703745397,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,15,1.1943176378757765,1.1943176378757765,0.0,5,8,4,1991,1992,1.5409627556327754,0.0,6,6,1,8.897843946804546,1.8203341036428238,1.5409627556327754,1,1.8203341036428238,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,12.851844098897303,1288.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.881245932333973,12.436999351261838,0.0,14.783327846168053,0.0,0.0,2,1,4,0.7304631471189668,4,9,2.6025944687727294,1,3,1,14.168747656702982,1,2.0,462.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.136865651218368,6.268453117386751,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,6,0,2.6025944687727294,1.8203341036428238,16.20219530191857,6.268453117386751,2.5,15,14,3.4381104434026533,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,24.572012923578956,22.63329860026806,3.858806663498184
10,1.5409627556327754,7.054609570753341,20.57956491705079,0.7304631471189668,1,1.1943176378757765,1.5409627556327754,1.8203341036428238,1.5409627556327754,8,1.1943176378757765,1.1943176378757765,0.0,5,6,4,2005,2005,0.7304631471189668,0.0,12,13,2,0.0,1.8203341036428238,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,1.5409627556327754,1,0.0,0.7304631471189668,0.0,11.085948006884667,684.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,11.085948006884667,11.756262399878192,0.0,13.420522821140821,0.0,0.0,2,1,3,0.7304631471189668,4,6,2.6025944687727294,1,4,3,14.19064737641105,3,2.0,400.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,6.65495044352145,4.882972919330174,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,5,3,2.6025944687727294,1.8203341036428238,14.545800970549605,4.882972919330174,2.5,4,4,1.8203341036428238,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,21.085039885383537,19.61222700738997,3.4381104434026533
2,0.7304631471189668,4.969939052451073,16.42372402751188,0.7304631471189668,2,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,21,1.1943176378757765,1.1943176378757765,1.8203341036428238,5,6,4,2009,2009,0.7304631471189668,0.0,12,13,3,6.1236810031695965,1.8203341036428238,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,1.5409627556327754,1,0.0,0.7304631471189668,0.0,10.792672918963946,612.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,10.792672918963946,10.792672918963946,0.0,12.703312528294827,0.0,0.0,2,1,2,0.7304631471189668,4,4,2.6025944687727294,0,0,5,14.196880574832942,2,2.0,528.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,8.453929696886426,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,8,3,2.2596737867230705,2.0556415380581075,13.917112523542027,8.453929696886426,2.5,0,0,0.0,0,0.7304631471189668,0.0,0.7304631471189668,0.7304631471189668,0,1,20.262210377454007,18.67338587040651,3.4381104434026533
9,0.0,6.751853423240825,19.22135975656912,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,0.0,1.5409627556327754,9,0.7304631471189668,0.7304631471189668,0.0,0,3,1,1915,1982,1.5409627556327754,0.0,9,10,2,0.0,1.1943176378757765,1.1943176378757765,1,1.5409627556327754,1.1943176378757765,0.7304631471189668,1,0.0,0.7304631471189668,0.0,12.161777471692357,1013.0,0.7304631471189668,3,0.0,1.8203341036428238,12.161777471692357,0.0,10.337416044520737,13.354279436455716,0.0,0.0,1,0,2,0.7304631471189668,2,6,2.6025944687727294,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566242862974532,0.0,0.0,0.0,0.0,1.5409627556327754,0.7304631471189668,0.0,1,3,1.5409627556327754,0.0,14.223254605029657,7.566242862974532,1.0,94,27,14.196880574832942,1,0.0,0.0,0.0,0.7304631471189668,0,0,17.964419439684335,16.93943849304684,1.5409627556327754
5,1.5409627556327754,5.684506656824124,19.03420440804751,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,2,4,4,1994,1995,0.7304631471189668,0.0,12,13,2,0.0,1.5409627556327754,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,6,10.68838996487107,0.7304631471189668,0.0,9.72807198077492,990.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.097089863928765,0.0,0.0,12.097089863928765,1.0,0.0,1,0,3,0.7304631471189668,3,5,2.6025944687727294,0,0,6,0.0,0,0.0,0.0,0.0,0.0,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,1,2.6025944687727294,1.8203341036428238,14.151448765245362,0.0,2.0,13,12,14.193765294899782,1,0.0,0.0,0.0,0.7304631471189668,0,0,18.961984088508054,16.43160406279615,2.6025944687727294
5,1.5409627556327754,5.684506656824124,18.598237927298484,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,4,4,1950,1950,0.7304631471189668,0.0,3,14,2,0.0,1.5409627556327754,1.5409627556327754,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,3,0.7304631471189668,0.0,12.236142518909933,0.0,0.0,12.236142518909933,0.0,0.0,1,0,2,0.7304631471189668,3,4,2.6025944687727294,0,0,5,14.103851511653946,1,2.0,420.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,9,0,2.6025944687727294,1.8203341036428238,12.236142518909933,4.4372688011897266,1.0,56,56,5.559490358416789,0,0.0,0.0,0.7304631471189668,0.0,0,0,16.60290549316447,16.60290549316447,1.8203341036428238
5,1.5409627556327754,6.337529394588084,19.23509144804234,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,5,2,1961,1961,1.5409627556327754,0.0,6,6,0,8.136453549445715,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,3,10.74097393831022,0.7304631471189668,0.0,10.889403514652981,1235.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.729303683571777,0.0,0.0,12.729303683571777,0.0,0.0,1,0,2,0.7304631471189668,3,6,2.6025944687727294,0,0,1,14.121375611147648,1,2.0,480.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1943176378757765,0.7304631471189668,0.0,3,0,2.6025944687727294,0.0,14.853203793880692,0.0,1.0,45,45,5.172534928709971,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,20.727876291600573,18.022977683468792,2.0556415380581075
6,1.5409627556327754,6.221213632878419,21.05278184255903,0.7304631471189668,0,1.5409627556327754,0.7304631471189668,1.8203341036428238,1.5409627556327754,6,1.1943176378757765,1.1943176378757765,0.0,2,5,6,1921,2006,0.7304631471189668,0.0,13,14,2,0.0,1.5409627556327754,1.8203341036428238,0,1.8203341036428238,1.5409627556327754,0.7304631471189668,5,11.196706580510563,0.7304631471189668,0.0,7.659675454722643,876.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.022409670551795,0.0,0.0,12.022409670551795,1.0,0.0,1,0,2,0.7304631471189668,3,5,2.6025944687727294,0,0,5,14.057245761414583,1,2.0,432.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,5.133567292834429,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,3,2.6025944687727294,1.8203341036428238,13.923829373639641,5.133567292834429,2.0,88,3,6.404586972566442,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,19.54435778346795,17.122504474003577,2.8858464724882023
4,0.0,5.684506656824124,18.598237927298484,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,17,1.1943176378757765,1.1943176378757765,0.7304631471189668,4,6,5,1910,1998,1.5409627556327754,0.0,8,8,2,0.0,1.5409627556327754,1.5409627556327754,0,1.5409627556327754,1.1943176378757765,1.1943176378757765,3,12.252445114913586,0.7304631471189668,0.0,7.724358962810533,1214.0,1.1943176378757765,5,0.0,1.8203341036428238,12.787651035959893,12.211538234168557,0.0,14.611829573292558,0.0,0.7304631471189668,2,0,4,1.1943176378757765,3,9,2.6025944687727294,1,4,5,14.023122182650834,1,2.0,506.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,6.635082099792532,0.0,0.0,0.0,0.7304631471189668,0.0,2,1,2.6025944687727294,1.8203341036428238,16.01267938420555,6.635082099792532,2.5,97,9,6.789529331141852,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,23.0047122307279,21.171455144375003,3.4381104434026533
10,1.5409627556327754,5.942124359831237,19.60253178266162,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,5,6,4,1997,1997,0.7304631471189668,0.0,12,13,2,0.0,1.5409627556327754,1.8203341036428238,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,6,10.942769292012862,0.7304631471189668,0.0,7.824546029563345,824.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,11.846383184934503,11.771979428960906,0.0,13.83208545463177,1.0,0.0,2,1,3,0.7304631471189668,4,7,2.6025944687727294,0,0,1,14.178149219316415,2,2.0,684.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,7.6465380079030645,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,7,1,2.6025944687727294,1.8203341036428238,15.031836294256665,7.6465380079030645,3.5,10,10,2.8858464724882023,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,1,21.721128596781227,20.150922021724973,3.9325102940665544
10,1.5409627556327754,5.80273872401839,19.779714249569583,0.7304631471189668,1,1.1943176378757765,1.5409627556327754,0.0,1.5409627556327754,8,1.1943176378757765,1.1943176378757765,0.0,5,6,7,1993,1993,0.7304631471189668,0.0,12,13,1,5.914940018959451,2.0556415380581075,1.8203341036428238,2,1.8203341036428238,1.8203341036428238,0.7304631471189668,5,9.103010378675691,0.7304631471189668,0.0,9.525867697126678,680.0,0.7304631471189668,4,0.7304631471189668,1.8203341036428238,11.070359541275336,11.473246903042902,0.0,13.242388126529248,0.0,0.0,2,1,3,0.7304631471189668,3,6,2.6025944687727294,1,3,3,14.171884182186483,3,2.0,420.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,8.434556620289202,5.7737732204907655,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,10.169007130464756,6,3,2.6025944687727294,1.8203341036428238,14.410139546408471,5.7737732204907655,2.5,16,16,3.5304192649587693,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,20.907490537159603,19.37905614101349,3.4381104434026533
5,1.5409627556327754,6.172972078519893,19.978140652180407,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,2,7,4,1999,1999,0.7304631471189668,0.0,12,13,1,7.909100235945503,1.8203341036428238,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,1.5409627556327754,5,12.55299322348049,0.7304631471189668,0.0,9.870950045978935,1588.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,13.47416155904269,0.0,0.0,13.47416155904269,0.0,0.0,2,0,3,0.7304631471189668,4,6,2.6025944687727294,0,0,1,14.18127774085417,2,2.0,472.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.59329340870847,4.4372688011897266,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,0,2.6025944687727294,1.8203341036428238,15.679926535914225,4.4372688011897266,2.0,7,7,2.440268378362637,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,23.253117143340337,20.298734256834262,3.340760310539713
5,1.5409627556327754,6.047663906109832,20.2272507390552,0.7304631471189668,1,1.8203341036428238,0.7304631471189668,1.8203341036428238,1.5409627556327754,7,1.1943176378757765,1.1943176378757765,0.0,2,4,4,1965,1965,1.5409627556327754,0.0,6,6,1,5.285266416806648,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,3,10.371952633774399,0.7304631471189668,0.0,9.951171656935063,960.0,0.7304631471189668,3,0.7304631471189668,0.7304631471189668,12.010768996247894,0.0,0.0,12.010768996247894,1.0,0.0,1,0,3,0.7304631471189668,3,6,2.6025944687727294,0,0,1,14.127727309259253,3,1.0,432.0,1.5409627556327754,1.5409627556327754,0.7304631471189668,7.020909424392293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,7,1,2.6025944687727294,1.8203341036428238,14.055628032763455,0.0,2.0,42,42,5.0533710494211155,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,18.843976362618992,16.325261133993532,2.6025944687727294
6,1.5409627556327754,6.337529394588084,20.11664115346747,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,7,1.1943176378757765,1.1943176378757765,0.0,2,5,4,1920,1950,0.7304631471189668,0.0,13,14,2,0.0,1.5409627556327754,1.5409627556327754,0,1.5409627556327754,1.5409627556327754,0.7304631471189668,5,6.808145364123843,0.7304631471189668,0.0,9.391827134755262,458.0,0.7304631471189668,2,0.0,1.8203341036428238,11.62442737226658,0.0,0.0,11.62442737226658,0.0,0.0,1,0,2,0.7304631471189668,3,5,2.6025944687727294,0,0,2,14.055628032763455,1,1.0,366.0,1.1943176378757765,1.5409627556327754,1.1943176378757765,0.0,0.0,6.148460831341732,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,9.715841640087826,7,4,0.0,0.0,12.86318219625603,6.148460831341732,1.0,90,60,6.448232316019433,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,18.193503439611927,16.615468939602295,2.0556415380581075
5,1.5409627556327754,6.148460831341732,19.595352692590208,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,12,1.1943176378757765,1.1943176378757765,0.0,2,4,4,1959,1959,0.7304631471189668,0.0,9,10,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,5,10.603239157716956,0.7304631471189668,0.0,9.596991790493341,950.0,0.7304631471189668,2,0.7304631471189668,1.8203341036428238,12.70568354001472,0.0,0.0,12.70568354001472,1.0,0.0,1,1,3,0.7304631471189668,3,6,2.6025944687727294,0,0,6,0.0,0,0.0,0.0,0.0,0.0,1.1943176378757765,9.405519221765948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,9.715841640087826,0,4,2.6025944687727294,1.8203341036428238,14.446704114149712,0.0,2.5,51,51,14.198437226858903,0,0.0,0.0,0.0,0.7304631471189668,0,0,19.32559774100099,17.18130496010977,2.8858464724882023
5,1.5409627556327754,6.221213632878419,20.10831602767663,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,1.8203341036428238,1.5409627556327754,14,1.1943176378757765,1.1943176378757765,0.0,2,6,6,1977,2001,0.7304631471189668,0.0,9,10,1,4.3809460334448715,1.5409627556327754,1.5409627556327754,2,1.5409627556327754,1.5409627556327754,1.1943176378757765,5,12.645908720595072,0.7304631471189668,0.0,9.776483168029046,1610.0,0.7304631471189668,4,0.7304631471189668,1.8203341036428238,13.515745541170915,0.0,0.0,13.515745541170915,1.0,0.0,2,0,3,0.7304631471189668,4,6,2.6025944687727294,2,3,1,14.146716717260457,2,2.0,480.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.724358962810533,5.914940018959451,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,4,4,2.6025944687727294,1.8203341036428238,15.726079112933762,5.914940018959451,3.0,33,9,4.6477085871174175,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,0,22.629660773418596,19.736866971177466,3.701972977284462
10,1.5409627556327754,6.148460831341732,19.54692091647878,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,20,1.1943176378757765,1.1943176378757765,0.0,5,6,4,1985,1985,0.7304631471189668,0.0,6,6,1,9.294080796212425,1.8203341036428238,1.5409627556327754,1,1.8203341036428238,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,11.300075138807955,741.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,12.05996071866902,11.35052133593022,0.0,13.737953997410042,0.0,0.0,2,1,3,0.7304631471189668,4,7,2.6025944687727294,1,3,1,14.159321992932664,3,2.0,476.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,8.013883697367245,5.210789042972047,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,8,4,2.6025944687727294,1.8203341036428238,14.857120810745197,5.210789042972047,2.5,25,25,4.201461294190365,0,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,21.492476520554895,20.027715889715452,3.4381104434026533
15,1.5409627556327754,5.80273872401839,18.501409946843367,0.7304631471189668,1,1.8203341036428238,0.0,1.8203341036428238,1.5409627556327754,20,1.1943176378757765,1.1943176378757765,1.1943176378757765,2,5,4,1979,1979,0.7304631471189668,0.0,6,6,2,0.0,1.5409627556327754,1.1943176378757765,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,3,0.7304631471189668,1.8203341036428238,13.371935506422313,0.0,0.0,13.371935506422313,0.0,0.0,2,0,4,1.1943176378757765,3,8,2.6025944687727294,0,0,1,14.149872093127607,1,2.0,410.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,8,3,2.6025944687727294,1.1943176378757765,13.371935506422313,0.0,2.0,30,30,4.492017742920502,0,0.0,0.0,0.7304631471189668,0.0,0,0,18.841484723813462,18.841484723813462,2.8858464724882023
5,1.5409627556327754,6.533131230124546,20.031567059674003,0.7304631471189668,1,1.5409627556327754,1.5409627556327754,0.0,1.5409627556327754,5,1.1943176378757765,1.1943176378757765,0.0,2,7,4,2009,2009,0.7304631471189668,0.0,12,13,2,0.0,1.5409627556327754,1.5409627556327754,2,1.8203341036428238,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,12.70805290845418,1226.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.70805290845418,0.0,0.0,12.70805290845418,0.0,0.0,2,0,3,0.7304631471189668,4,6,2.6025944687727294,0,0,1,14.196880574832942,2,3.0,740.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,4.792129643835174,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,7,4,2.6025944687727294,1.8203341036428238,14.829616442063276,4.792129643835174,2.0,1,1,0.7304631471189668,0,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,22.114295732778363,19.27241567680819,3.340760310539713
9,1.8203341036428238,5.684506656824124,18.882668507228217,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,9,1.1943176378757765,1.1943176378757765,0.0,0,7,3,1931,1950,0.7304631471189668,0.0,11,12,1,10.74097393831022,1.5409627556327754,1.1943176378757765,2,1.5409627556327754,1.5409627556327754,0.7304631471189668,2,8.355622538951035,0.7304631471189668,0.0,11.561460487077868,1040.0,0.7304631471189668,5,0.7304631471189668,0.7304631471189668,12.70805290845418,10.706018325891717,0.0,13.886731982668,0.0,0.0,1,1,4,0.7304631471189668,3,7,2.6025944687727294,2,3,5,14.105448077134762,1,1.0,240.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,7.920955300440633,0.0,0.0,0.0,0.7304631471189668,0.0,8,1,2.6025944687727294,1.8203341036428238,15.329189151976044,7.920955300440633,1.5,76,57,5.559490358416789,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,22.78338335371041,20.851382834931922,2.9497532001225744
10,0.7304631471189668,6.098626104970388,19.618539077005558,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,21,1.1943176378757765,1.1943176378757765,0.0,5,8,4,2003,2004,1.5409627556327754,0.0,12,13,1,11.396658166096783,1.8203341036428238,1.5409627556327754,2,2.0556415380581075,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,12.271364745626231,1053.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,12.271364745626231,11.948971072765183,0.0,14.170316253871071,0.0,0.0,2,1,3,0.7304631471189668,4,9,2.6025944687727294,1,4,1,14.187526814497952,2,2.0,648.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,7.338607270038526,5.172534928709971,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,2,2.6025944687727294,1.8203341036428238,15.539225462888998,5.172534928709971,2.5,5,4,2.0556415380581075,1,0.0,0.0,0.7304631471189668,0.7304631471189668,1,1,23.666168682954996,21.795615961069046,3.858806663498184
6,1.8203341036428238,5.684506656824124,20.18234699371091,0.7304631471189668,0,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,17,1.1943176378757765,1.1943176378757765,0.0,2,4,6,1885,1995,1.8203341036428238,0.0,12,13,2,0.0,1.5409627556327754,1.5409627556327754,0,1.1943176378757765,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,10.914147977453368,641.0,0.7304631471189668,4,0.7304631471189668,1.8203341036428238,12.255154489788088,0.0,0.0,12.255154489788088,0.0,0.0,1,0,2,0.7304631471189668,3,6,2.6025944687727294,0,0,5,14.110233605762662,1,1.0,273.0,1.1943176378757765,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327754,10.00715768738887,10,1,2.6025944687727294,1.8203341036428238,13.6593926384168,0.0,1.0,122,12,5.460736201340262,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,18.35598057143804,16.62632627040111,1.8203341036428238
5,1.8203341036428238,5.357203202420049,17.9167524253441,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,1.8203341036428238,1.5409627556327754,17,1.1943176378757765,1.1943176378757765,0.0,2,5,4,1948,1950,0.7304631471189668,0.0,12,13,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,5,6.732788372480494,1.8203341036428238,7.737100057498759,10.35226609224141,789.0,0.7304631471189668,5,0.7304631471189668,1.8203341036428238,11.469805120302338,0.0,0.0,11.469805120302338,0.0,0.0,1,0,2,0.7304631471189668,3,5,2.6025944687727294,0,0,5,14.10065629283109,1,1.0,250.0,1.5409627556327754,1.5409627556327754,1.1943176378757765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,6,2,2.6025944687727294,2.0556415380581075,13.455097769564395,0.0,1.0,60,58,5.684506656824124,1,0.0,0.0,0.7304631471189668,0.7304631471189668,0,0,18.947400702344176,16.41846219218489,2.0556415380581075
9,1.8203341036428238,6.337529394588084,19.23509144804234,0.7304631471189668,1,1.8203341036428238,1.5409627556327754,0.0,1.5409627556327754,9,0.0,1.1943176378757765,0.0,0,5,6,1919,2005,0.7304631471189668,0.0,5,5,2,0.0,1.5409627556327754,1.5409627556327754,1,1.5409627556327754,1.5409627556327754,0.7304631471189668,1,0.0,0.7304631471189668,0.0,11.4835501066498,793.0,1.1943176378757765,3,0.0,0.7304631471189668,12.116911312065204,10.371952633774399,0.0,13.33653469002764,0.0,0.0,2,0,3,0.7304631471189668,2,7,2.6025944687727294,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.397497957722461,0.0,0.0,0.0,0.0,0.0,0.7304631471189668,0.0,10,1,2.6025944687727294,1.8203341036428238,14.638195692296303,7.397497957722461,2.0,88,2,14.193765294899782,1,0.0,0.0,0.0,0.7304631471189668,0,1,20.45408228029215,18.7963976311158,2.8858464724882023
